zip_code,das_type_hd,das_type_sp
84074,DAS,DAS
84075,DAS,DAS
84078,DAS_EXTENDED,DAS_EXTENDED
84080,DAS_EXTENDED,
84302,DAS,DAS
84306,DAS_EXTENDED,DAS_EXTENDED
84307,DAS_EXTENDED,DAS_EXTENDED
84308,,DAS_EXTENDED
84310,DAS_EXTENDED,DAS_EXTENDED
84312,DAS_EXTENDED,DAS_EXTENDED
84314,DAS_EXTENDED,
84315,DAS,DAS
84317,DAS_EXTENDED,
84319,DAS,DAS
84320,DAS_EXTENDED,DAS_EXTENDED
84324,DAS_EXTENDED,
84325,DAS,DAS
84326,DAS,
84327,,DAS_EXTENDED
84328,,DAS_EXTENDED
84332,DAS,DAS
84333,DAS_EXTENDED,
84335,DAS,DAS
84337,DAS,DAS
84339,DAS,DAS
84340,DAS_EXTENDED,DAS_EXTENDED
84501,DAS_EXTENDED,DAS_EXTENDED
84511,DAS_EXTENDED,DAS_EXTENDED
84512,DAS_REMOTE,
84520,DAS_EXTENDED,
84523,,DAS_EXTENDED
84525,DAS_EXTENDED,DAS_EXTENDED
84526,DAS_EXTENDED,
84528,DAS_EXTENDED,DAS_EXTENDED
84532,DAS_EXTENDED,DAS_EXTENDED
84535,DAS_EXTENDED,DAS_EXTENDED
84536,DAS_REMOTE,
84537,,DAS_EXTENDED
84542,,DAS_EXTENDED
84620,DAS_EXTENDED,DAS_EXTENDED
84621,DAS_EXTENDED,
84622,DAS_EXTENDED,
84624,DAS_EXTENDED,DAS_EXTENDED
84627,DAS_EXTENDED,DAS_EXTENDED
84628,DAS_EXTENDED,
84629,DAS_EXTENDED,DAS_EXTENDED
84631,DAS_EXTENDED,DAS_EXTENDED
84632,DAS_EXTENDED,
84633,DAS,
84634,DAS,DAS
84635,DAS_EXTENDED,
84636,DAS_EXTENDED,
84637,DAS_EXTENDED,
84638,DAS_EXTENDED,DAS_EXTENDED
84642,DAS_EXTENDED,
84643,DAS_EXTENDED,
84644,DAS_EXTENDED,
84645,DAS_EXTENDED,DAS_EXTENDED
84646,DAS_EXTENDED,DAS_EXTENDED
84647,DAS_EXTENDED,DAS_EXTENDED
84648,DAS_EXTENDED,DAS_EXTENDED
84652,DAS_EXTENDED,
84654,DAS_EXTENDED,DAS_EXTENDED
84655,DAS_EXTENDED,DAS_EXTENDED
84657,,DAS_EXTENDED
84662,DAS_EXTENDED,
84701,DAS,DAS
84710,DAS_EXTENDED,DAS_EXTENDED
84711,DAS_EXTENDED,
84713,DAS_EXTENDED,DAS_EXTENDED
84714,,DAS_EXTENDED
84718,,DAS_EXTENDED
84719,DAS_EXTENDED,DAS_EXTENDED
84720,DAS,DAS
84721,DAS,DAS
84722,,DAS_EXTENDED
84723,DAS_EXTENDED,
84725,DAS_EXTENDED,
84726,DAS_REMOTE,
84730,DAS_EXTENDED,
84734,DAS_EXTENDED,
84738,DAS,DAS
84739,DAS_EXTENDED,DAS_EXTENDED
84740,DAS_EXTENDED,DAS_EXTENDED
84741,DAS_EXTENDED,DAS_EXTENDED
84745,DAS_EXTENDED,DAS_EXTENDED
84746,DAS_REMOTE,DAS_EXTENDED
84751,DAS_EXTENDED,
84752,DAS_EXTENDED,
84754,DAS_EXTENDED,
84756,DAS_REMOTE,DAS_EXTENDED
84757,DAS_EXTENDED,DAS_EXTENDED
84758,DAS_EXTENDED,
84759,DAS_EXTENDED,
84761,DAS_REMOTE,
84762,DAS_EXTENDED,
84763,DAS_EXTENDED,DAS_EXTENDED
84765,DAS,DAS
84770,DAS,DAS
84772,DAS_EXTENDED,
84774,DAS_EXTENDED,
84775,DAS_EXTENDED,DAS_EXTENDED
84776,DAS_EXTENDED,
84779,DAS,
84780,DAS,DAS
84782,DAS_EXTENDED,DAS_EXTENDED
84783,DAS_EXTENDED,DAS_EXTENDED
84784,,DAS
85024,DAS,
85087,DAS,DAS
85118,DAS_EXTENDED,DAS_EXTENDED
85119,DAS,DAS
85121,,DAS_EXTENDED
85123,DAS,DAS
85128,DAS,DAS
85131,DAS_EXTENDED,DAS_EXTENDED
85132,DAS_EXTENDED,DAS_EXTENDED
85137,DAS_EXTENDED,
85138,DAS,DAS
85139,DAS_EXTENDED,DAS
85145,DAS_EXTENDED,DAS_EXTENDED
85172,DAS_EXTENDED,DAS_EXTENDED
85173,DAS_EXTENDED,DAS_EXTENDED
85194,DAS,DAS
85253,DAS,DAS
85262,DAS,DAS
85263,DAS,DAS
85264,DAS_REMOTE,
85266,DAS,DAS
85296,DAS,
85320,DAS_EXTENDED,DAS_EXTENDED
85321,DAS_EXTENDED,DAS_EXTENDED
85322,,DAS_EXTENDED
85324,DAS_EXTENDED,DAS_EXTENDED
85325,,DAS_EXTENDED
85331,DAS,DAS
85332,DAS_REMOTE,
85334,DAS_EXTENDED,
85337,DAS_EXTENDED,
85339,DAS,DAS
85341,DAS_REMOTE,
85342,DAS_REMOTE,
85344,DAS_EXTENDED,DAS_EXTENDED
85346,DAS_EXTENDED,
85348,DAS_REMOTE,DAS_EXTENDED
85349,DAS,DAS
85350,DAS,DAS
85352,DAS_EXTENDED,DAS_EXTENDED
85354,DAS_REMOTE,DAS_EXTENDED
85355,DAS,DAS
85356,DAS_EXTENDED,DAS_EXTENDED
85359,,DAS_EXTENDED
85361,DAS_EXTENDED,DAS_EXTENDED
85365,DAS,DAS
85367,,DAS
85377,DAS,
85387,DAS,DAS
85390,DAS_EXTENDED,DAS_EXTENDED
85396,DAS,DAS
85501,DAS_EXTENDED,DAS_EXTENDED
85530,DAS_REMOTE,DAS_EXTENDED
85533,DAS_EXTENDED,DAS_EXTENDED
85534,DAS_EXTENDED,DAS_EXTENDED
85539,DAS_EXTENDED,DAS_EXTENDED
85540,DAS_EXTENDED,DAS_EXTENDED
85541,DAS_EXTENDED,DAS_EXTENDED
85543,DAS_EXTENDED,DAS_EXTENDED
85544,DAS_EXTENDED,DAS_EXTENDED
85545,,DAS_EXTENDED
85546,DAS_EXTENDED,DAS_EXTENDED
85550,DAS_EXTENDED,
85552,DAS,DAS
85554,DAS_REMOTE,DAS_EXTENDED
85601,,DAS_EXTENDED
85602,DAS_EXTENDED,DAS_EXTENDED
85603,DAS_EXTENDED,DAS_EXTENDED
85605,DAS_EXTENDED,
85606,,DAS_EXTENDED
85607,DAS,DAS
85609,DAS_REMOTE,
85611,DAS_REMOTE,DAS_EXTENDED
85613,DAS,DAS
85615,DAS,DAS
85616,DAS_EXTENDED,DAS_EXTENDED
85617,DAS_EXTENDED,
85618,,DAS_EXTENDED
85622,DAS,DAS
85623,DAS_EXTENDED,DAS_EXTENDED
85624,,DAS_EXTENDED
85625,DAS_REMOTE,DAS_EXTENDED
85629,DAS_EXTENDED,DAS_EXTENDED
85630,DAS_EXTENDED,DAS_EXTENDED
85631,DAS_EXTENDED,DAS_EXTENDED
85632,DAS_REMOTE,
85637,DAS_EXTENDED,
85638,DAS_EXTENDED,DAS_EXTENDED
85641,DAS,DAS
85643,DAS_EXTENDED,DAS_EXTENDED
85646,DAS_EXTENDED,DAS_EXTENDED
85648,DAS,DAS
85650,DAS,DAS
85653,DAS,DAS
85658,DAS,DAS
85718,DAS,DAS
85735,DAS_EXTENDED,DAS_EXTENDED
85736,DAS_REMOTE,DAS_EXTENDED
85739,DAS,DAS
85749,DAS,DAS
85901,DAS,DAS
85924,DAS_REMOTE,DAS_EXTENDED
85925,DAS_EXTENDED,
85927,DAS_REMOTE,
85928,DAS_REMOTE,DAS_EXTENDED
85929,DAS,DAS
85933,DAS_REMOTE,DAS_EXTENDED
85935,DAS,DAS
85936,DAS_REMOTE,DAS_EXTENDED
85937,DAS_REMOTE,DAS_EXTENDED
85938,DAS_EXTENDED,DAS_EXTENDED
85939,DAS,
85940,,DAS_EXTENDED
86001,DAS,DAS
86004,DAS,DAS
86005,DAS,DAS
86015,DAS_EXTENDED,DAS_EXTENDED
86017,DAS_EXTENDED,DAS_EXTENDED
86018,DAS_EXTENDED,DAS_EXTENDED
86020,DAS_REMOTE,
86021,DAS_REMOTE,
86022,DAS_REMOTE,DAS_EXTENDED
86023,DAS_EXTENDED,DAS_EXTENDED
86024,DAS_REMOTE,
86025,DAS_EXTENDED,DAS_EXTENDED
86032,DAS_EXTENDED,
86033,DAS_REMOTE,
86038,DAS_REMOTE,
86039,,DAS_EXTENDED
86040,DAS_REMOTE,DAS_EXTENDED
86045,,DAS_EXTENDED
86046,DAS_REMOTE,DAS_EXTENDED
86047,DAS_EXTENDED,DAS_EXTENDED
86303,DAS,DAS
86305,DAS,DAS
86315,DAS_EXTENDED,DAS_EXTENDED
86320,DAS_REMOTE,
86321,DAS_REMOTE,DAS_EXTENDED
86322,DAS,DAS
86323,DAS,DAS
86324,DAS_EXTENDED,DAS_EXTENDED
86325,,DAS_EXTENDED
86326,DAS,DAS
86327,DAS,DAS
86329,,DAS
86332,DAS_REMOTE,
86333,DAS_EXTENDED,
86334,DAS_EXTENDED,DAS_EXTENDED
86335,DAS,DAS
86336,DAS,DAS
86337,DAS_REMOTE,DAS_EXTENDED
86338,,DAS_EXTENDED
86343,DAS_EXTENDED,
86351,DAS,DAS
86401,DAS,DAS
86404,DAS,DAS
86406,DAS,DAS
86413,DAS_EXTENDED,DAS_EXTENDED
86426,DAS,DAS
86429,DAS,DAS
86432,DAS_REMOTE,DAS_EXTENDED
86434,DAS_EXTENDED,DAS_EXTENDED
86438,DAS_REMOTE,
86440,DAS_EXTENDED,DAS_EXTENDED
86441,DAS_REMOTE,
86444,DAS_REMOTE,DAS_EXTENDED
86503,DAS_EXTENDED,
86504,,DAS_EXTENDED
86511,,DAS_EXTENDED
86520,DAS_REMOTE,DAS_EXTENDED
86538,DAS_REMOTE,
86545,DAS_REMOTE,
87002,DAS_EXTENDED,DAS_EXTENDED
87004,DAS,DAS
87005,DAS_REMOTE,
87008,DAS,DAS
87012,DAS_REMOTE,
87013,DAS_REMOTE,DAS_EXTENDED
87014,DAS_EXTENDED,
87015,DAS_EXTENDED,DAS_EXTENDED
87016,DAS_REMOTE,DAS_EXTENDED
87020,DAS_REMOTE,DAS_EXTENDED
87022,DAS_EXTENDED,
87024,DAS_EXTENDED,
87025,DAS_REMOTE,
87026,,DAS_EXTENDED
87027,DAS_REMOTE,
87029,DAS_REMOTE,DAS_EXTENDED
87031,DAS,DAS
87032,DAS_REMOTE,DAS_EXTENDED
87034,DAS_EXTENDED,DAS_EXTENDED
87035,DAS_EXTENDED,DAS_EXTENDED
87036,DAS_REMOTE,
87042,DAS_EXTENDED,
87043,DAS_EXTENDED,DAS_EXTENDED
87045,DAS_REMOTE,
87047,DAS_EXTENDED,DAS_EXTENDED
87056,,DAS_EXTENDED
87059,DAS_EXTENDED,DAS_EXTENDED
87062,DAS_EXTENDED,
87068,DAS_EXTENDED,DAS_EXTENDED
87105,DAS,DAS
87301,DAS_EXTENDED,DAS_EXTENDED
87312,,DAS_EXTENDED
87313,DAS_REMOTE,DAS_EXTENDED
87321,DAS_REMOTE,DAS_EXTENDED
87323,,DAS_EXTENDED
87325,,DAS_EXTENDED
87347,,DAS_EXTENDED
87364,DAS_REMOTE,
87401,DAS,DAS
87402,DAS,DAS
87410,DAS,DAS
87412,DAS_REMOTE,
87413,DAS_EXTENDED,DAS_EXTENDED
87415,DAS,DAS
87417,DAS,DAS
87418,DAS_EXTENDED,
87506,DAS_EXTENDED,DAS_EXTENDED
87508,DAS,DAS
87511,,DAS_EXTENDED
87519,DAS_EXTENDED,
87520,DAS_REMOTE,DAS_EXTENDED
87522,DAS_EXTENDED,
87529,DAS_EXTENDED,DAS_EXTENDED
87532,DAS,DAS
87535,DAS_EXTENDED,DAS_EXTENDED
87537,DAS_EXTENDED,DAS_EXTENDED
87539,,DAS_EXTENDED
87540,DAS_EXTENDED,
87547,DAS,DAS
87549,DAS_REMOTE,
87552,,DAS_EXTENDED
87557,DAS_EXTENDED,DAS_EXTENDED
87562,,DAS_EXTENDED
87565,,DAS_EXTENDED
87567,,DAS_EXTENDED
87571,DAS_EXTENDED,DAS_EXTENDED
87575,DAS_REMOTE,DAS_EXTENDED
87578,DAS_EXTENDED,
87701,DAS_EXTENDED,DAS_EXTENDED
87710,DAS_REMOTE,DAS_EXTENDED
87714,DAS_REMOTE,
87718,DAS_REMOTE,DAS_EXTENDED
87722,DAS_EXTENDED,
87729,,DAS_EXTENDED
87732,DAS_EXTENDED,
87740,DAS_EXTENDED,DAS_EXTENDED
87743,DAS_REMOTE,DAS_EXTENDED
87745,DAS_REMOTE,
87801,DAS_EXTENDED,DAS_EXTENDED
87825,DAS_EXTENDED,DAS_EXTENDED
87827,DAS_REMOTE,
87829,DAS_REMOTE,DAS_EXTENDED
87830,DAS_EXTENDED,
87901,DAS_EXTENDED,DAS_EXTENDED
87930,DAS_EXTENDED,DAS_EXTENDED
87935,DAS_REMOTE,DAS_EXTENDED
87937,,DAS_EXTENDED
87940,DAS_EXTENDED,
87942,DAS_EXTENDED,
88005,DAS,DAS
88007,DAS,DAS
88012,DAS_EXTENDED,DAS_EXTENDED
88020,DAS_REMOTE,DAS_EXTENDED
88021,DAS,DAS
88026,DAS_REMOTE,
88028,DAS_EXTENDED,DAS_EXTENDED
88029,DAS_EXTENDED,
88030,DAS_EXTENDED,DAS_EXTENDED
88040,DAS_EXTENDED,
88043,DAS_EXTENDED,
88044,DAS_EXTENDED,DAS_EXTENDED
88045,,DAS_EXTENDED
88047,DAS,
88054,,DAS_EXTENDED
88061,DAS_EXTENDED,DAS_EXTENDED
88063,,DAS
88081,DAS,DAS
88101,DAS,DAS
88116,DAS_REMOTE,
88124,DAS_EXTENDED,DAS_EXTENDED
88130,DAS_EXTENDED,DAS_EXTENDED
88135,,DAS_EXTENDED
88201,DAS,DAS
88203,DAS,DAS
88210,DAS,DAS
88220,DAS,DAS
88230,DAS_EXTENDED,DAS_EXTENDED
88231,,DAS_EXTENDED
88232,,DAS_EXTENDED
88240,DAS,DAS
88242,DAS_EXTENDED,DAS_EXTENDED
88252,DAS_EXTENDED,DAS_EXTENDED
88254,DAS_REMOTE,
88256,DAS_EXTENDED,
88260,DAS_EXTENDED,DAS_EXTENDED
88267,,DAS_EXTENDED
88301,DAS_REMOTE,DAS_EXTENDED
88310,DAS,DAS
88311,,DAS
88312,DAS_EXTENDED,DAS_EXTENDED
88316,DAS_REMOTE,DAS_EXTENDED
88317,DAS_EXTENDED,DAS_EXTENDED
88318,DAS_REMOTE,
88321,,DAS_EXTENDED
88330,DAS,DAS
88336,,DAS_EXTENDED
88337,DAS_EXTENDED,
88340,DAS_REMOTE,
88345,DAS_EXTENDED,DAS_EXTENDED
88346,,DAS
88347,DAS_REMOTE,
88348,DAS_EXTENDED,
88351,,DAS_EXTENDED
88352,DAS_EXTENDED,DAS_EXTENDED
88355,DAS_EXTENDED,DAS_EXTENDED
88401,DAS_EXTENDED,DAS_EXTENDED
88415,DAS_REMOTE,
88418,DAS_REMOTE,
88426,DAS_EXTENDED,DAS_EXTENDED
88427,DAS_REMOTE,
88435,,DAS_EXTENDED
89001,DAS_REMOTE,
89003,DAS_EXTENDED,
89005,DAS_EXTENDED,DAS_EXTENDED
89008,DAS_REMOTE,
89010,DAS_REMOTE,DAS_EXTENDED
89018,DAS_EXTENDED,
89019,DAS_EXTENDED,DAS_EXTENDED
89020,DAS_EXTENDED,DAS_EXTENDED
89021,DAS_EXTENDED,DAS_EXTENDED
89025,DAS_EXTENDED,
89027,DAS_EXTENDED,DAS_EXTENDED
89029,DAS,
89034,DAS,
89040,DAS_EXTENDED,
89041,,DAS_EXTENDED
89042,DAS_EXTENDED,DAS_EXTENDED
89043,DAS_REMOTE,DAS_EXTENDED
89044,DAS,DAS
89045,DAS_EXTENDED,
89046,DAS_REMOTE,
89047,,DAS_EXTENDED
89048,DAS,DAS
89049,DAS_REMOTE,DAS_EXTENDED
89060,DAS_EXTENDED,DAS_EXTENDED
89061,DAS_EXTENDED,DAS_EXTENDED
89124,DAS_REMOTE,DAS_EXTENDED
89166,DAS,DAS
89301,DAS_EXTENDED,DAS_EXTENDED
89311,DAS_REMOTE,
89317,DAS_REMOTE,DAS_EXTENDED
89318,DAS_EXTENDED,
89402,DAS,
89403,DAS,DAS
89404,DAS_REMOTE,
89406,DAS_EXTENDED,DAS_EXTENDED
89408,DAS,DAS
89410,DAS_EXTENDED,DAS_EXTENDED
89411,DAS,DAS
89412,DAS_REMOTE,
89413,,DAS_EXTENDED
89414,,DAS_EXTENDED
89415,DAS_REMOTE,
89418,DAS_REMOTE,
89419,DAS_EXTENDED,
89424,,DAS_EXTENDED
89425,DAS_REMOTE,
89429,DAS_EXTENDED,DAS_EXTENDED
89430,DAS_EXTENDED,
89433,DAS,DAS
89439,DAS,DAS
89440,DAS_EXTENDED,DAS_EXTENDED
89441,DAS,DAS
89444,,DAS_EXTENDED
89445,DAS_EXTENDED,DAS_EXTENDED
89446,DAS_EXTENDED,
89447,DAS_EXTENDED,DAS_EXTENDED
89448,DAS,
89449,DAS,DAS
89450,DAS,
89451,DAS,DAS
89460,DAS,DAS
89508,DAS,DAS
89510,DAS_REMOTE,DAS_EXTENDED
89704,,DAS_EXTENDED
89801,DAS_EXTENDED,DAS_EXTENDED
89815,DAS_REMOTE,DAS_EXTENDED
89820,DAS_EXTENDED,DAS_EXTENDED
89821,DAS_REMOTE,
89822,DAS_EXTENDED,
89828,DAS_EXTENDED,
89832,DAS_EXTENDED,DAS_EXTENDED
89833,,DAS_EXTENDED
89835,,DAS_EXTENDED
89883,DAS_EXTENDED,DAS_EXTENDED
90005,DAS,DAS
90020,DAS,DAS
90044,DAS,DAS
90057,DAS,DAS
90265,DAS,DAS
90272,DAS,DAS
90290,DAS_EXTENDED,
90704,DAS,DAS
91024,DAS,DAS
91321,DAS,DAS
91384,DAS,DAS
91390,DAS,DAS
91759,DAS_EXTENDED,DAS_EXTENDED
91901,DAS,DAS
91905,DAS_REMOTE,
91906,DAS_EXTENDED,DAS_EXTENDED
91917,,DAS_EXTENDED
91935,DAS_EXTENDED,DAS_EXTENDED
91962,DAS_REMOTE,DAS_EXTENDED
91978,DAS,DAS
92003,DAS,DAS
92026,DAS,DAS
92027,DAS,DAS
92028,DAS,DAS
92036,,DAS_EXTENDED
92040,DAS,DAS
92059,,DAS
92061,DAS_EXTENDED,DAS_EXTENDED
92065,DAS,DAS
92067,DAS,DAS
92070,DAS_REMOTE,DAS_EXTENDED
92075,DAS,DAS
92082,DAS_EXTENDED,DAS_EXTENDED
92086,DAS_REMOTE,
92220,DAS,DAS
92225,DAS_EXTENDED,DAS_EXTENDED
92227,DAS,DAS
92233,DAS_EXTENDED,
92236,DAS,DAS
92239,DAS_EXTENDED,
92240,DAS,DAS
92241,DAS,DAS
92242,,DAS_EXTENDED
92243,DAS,DAS
92249,DAS,
92250,DAS_EXTENDED,
92251,DAS,DAS
92252,DAS_EXTENDED,DAS_EXTENDED
92256,DAS_EXTENDED,
92267,DAS_REMOTE,
92274,DAS_EXTENDED,DAS_EXTENDED
92276,DAS,DAS
92277,DAS_EXTENDED,DAS_EXTENDED
92281,DAS_EXTENDED,
92282,DAS_EXTENDED,DAS_EXTENDED
92283,DAS_REMOTE,
92284,DAS,DAS
92285,DAS_EXTENDED,
92301,DAS_EXTENDED,DAS_EXTENDED
92305,DAS_REMOTE,
92307,DAS,DAS
92308,DAS,DAS
92310,DAS_EXTENDED,DAS_EXTENDED
92311,DAS,DAS
92314,DAS_EXTENDED,DAS_EXTENDED
92315,DAS,DAS
92321,DAS_EXTENDED,
92325,DAS,DAS
92329,DAS_REMOTE,
92341,DAS_EXTENDED,
92342,DAS_EXTENDED,DAS_EXTENDED
92344,DAS,DAS
92352,DAS,DAS
92356,,DAS_EXTENDED
92358,DAS,
92359,DAS,DAS
92363,DAS_EXTENDED,DAS_EXTENDED
92365,DAS_REMOTE,DAS_EXTENDED
92368,,DAS_EXTENDED
92371,DAS_EXTENDED,DAS_EXTENDED
92372,DAS,
92382,DAS_EXTENDED,DAS_EXTENDED
92389,,DAS_EXTENDED
92394,DAS,DAS
92395,DAS,DAS
92397,DAS_EXTENDED,DAS_EXTENDED
92399,DAS,DAS
92536,DAS_REMOTE,DAS_EXTENDED
92543,DAS,DAS
92544,DAS,DAS
92548,DAS,DAS
92549,DAS_EXTENDED,DAS_EXTENDED
92561,DAS_REMOTE,DAS_EXTENDED
92567,DAS,DAS
92582,DAS,DAS
92596,DAS,DAS
92624,DAS,DAS
92676,,DAS_EXTENDED
92679,DAS,DAS
93013,DAS,DAS
93015,DAS_EXTENDED,DAS_EXTENDED
93023,DAS_EXTENDED,DAS_EXTENDED
93060,DAS,DAS
93066,DAS_EXTENDED,DAS_EXTENDED
93105,DAS,DAS
93108,DAS,DAS
93109,DAS,DAS
93110,DAS,
93203,DAS_EXTENDED,DAS_EXTENDED
93204,DAS_EXTENDED,
93210,DAS_EXTENDED,DAS_EXTENDED
93212,DAS_EXTENDED,DAS_EXTENDED
93215,DAS,DAS
93221,DAS_EXTENDED,DAS
93222,DAS_REMOTE,DAS_EXTENDED
93224,DAS_EXTENDED,DAS_EXTENDED
93225,DAS_EXTENDED,DAS_EXTENDED
93230,DAS,DAS
93235,DAS,
93238,DAS_EXTENDED,DAS_EXTENDED
93239,DAS_EXTENDED,
93240,DAS_EXTENDED,
93241,DAS,
93242,DAS_EXTENDED,
93245,DAS,DAS
93247,DAS,DAS
93250,DAS_EXTENDED,DAS_EXTENDED
93255,DAS_REMOTE,DAS_EXTENDED
93256,,DAS_EXTENDED
93257,DAS,DAS
93263,DAS,DAS
93265,DAS_REMOTE,DAS_EXTENDED
93267,,DAS_EXTENDED
93268,DAS_EXTENDED,DAS_EXTENDED
93271,,DAS_EXTENDED
93274,DAS,DAS
93276,DAS_EXTENDED,
93277,DAS,DAS
93280,DAS_EXTENDED,DAS_EXTENDED
93285,DAS_REMOTE,DAS_EXTENDED
93286,DAS_EXTENDED,DAS_EXTENDED
93291,DAS,DAS
93292,DAS,DAS
93301,DAS,
93306,DAS,DAS
93308,DAS,DAS
93311,DAS,DAS
93312,DAS,DAS
93313,DAS,DAS
93314,DAS,DAS
93402,DAS,DAS
93405,DAS,
93420,DAS,DAS
93422,DAS,DAS
93423,DAS,
93424,,DAS_EXTENDED
93426,DAS_REMOTE,DAS_EXTENDED
93427,DAS,DAS
93428,DAS_EXTENDED,DAS_EXTENDED
93430,DAS_EXTENDED,DAS_EXTENDED
93432,DAS_EXTENDED,
93433,DAS,
93434,DAS,
93436,DAS,DAS
93437,DAS,DAS
93441,DAS_EXTENDED,DAS_EXTENDED
93442,DAS,DAS
93444,DAS,DAS
93445,DAS,DAS
93446,DAS,DAS
93449,DAS,
93450,DAS_EXTENDED,
93451,DAS_EXTENDED,DAS_EXTENDED
93453,DAS_REMOTE,
93455,DAS,DAS
93458,DAS,DAS
93460,DAS,DAS
93461,DAS_EXTENDED,
93463,DAS,DAS
93465,DAS,DAS
93501,DAS_EXTENDED,DAS_EXTENDED
93505,DAS_EXTENDED,DAS_EXTENDED
93510,DAS_EXTENDED,DAS_EXTENDED
93513,DAS_REMOTE,DAS_EXTENDED
93514,DAS,DAS
93516,DAS_EXTENDED,DAS_EXTENDED
93523,DAS_EXTENDED,DAS_EXTENDED
93524,DAS,
93526,DAS_EXTENDED,
93529,DAS_EXTENDED,
93530,DAS_REMOTE,DAS_EXTENDED
93531,DAS_EXTENDED,DAS_EXTENDED
93535,DAS,DAS
93536,DAS,DAS
93541,DAS_REMOTE,
93543,DAS_EXTENDED,
93545,,DAS_EXTENDED
93546,DAS,
93550,DAS,DAS
93551,DAS,DAS
93552,DAS,DAS
93553,DAS_EXTENDED,
93555,DAS_EXTENDED,DAS_EXTENDED
93560,DAS,DAS
93561,DAS_EXTENDED,DAS_EXTENDED
93581,,DAS_EXTENDED
93591,,DAS_EXTENDED
93601,DAS_REMOTE,DAS_EXTENDED
93604,,DAS_EXTENDED
93608,DAS_REMOTE,
93609,DAS_EXTENDED,DAS_EXTENDED
93610,DAS_EXTENDED,DAS_EXTENDED
93614,DAS_EXTENDED,DAS_EXTENDED
93619,DAS,DAS
93620,DAS_EXTENDED,
93622,DAS_EXTENDED,
93625,DAS,DAS
93626,DAS_EXTENDED,DAS_EXTENDED
93628,DAS_EXTENDED,DAS_EXTENDED
93630,DAS,DAS
93631,DAS,DAS
93635,DAS_EXTENDED,DAS_EXTENDED
93636,DAS,DAS
93637,DAS,DAS
93638,DAS,DAS
93640,DAS_EXTENDED,DAS_EXTENDED
93643,DAS_REMOTE,DAS_EXTENDED
93644,DAS_EXTENDED,DAS_EXTENDED
93646,DAS_EXTENDED,DAS_EXTENDED
93647,DAS_EXTENDED,DAS_EXTENDED
93648,,DAS
93654,DAS,DAS
93656,,DAS_EXTENDED
93657,DAS,DAS
93667,DAS_REMOTE,
93675,DAS_REMOTE,DAS_EXTENDED
93723,DAS,DAS
93901,DAS,DAS
93905,DAS,DAS
93907,DAS_EXTENDED,DAS
93908,DAS_EXTENDED,DAS_EXTENDED
93921,,DAS
93923,DAS,DAS
93924,DAS_EXTENDED,
93925,,DAS_EXTENDED
93926,DAS_EXTENDED,DAS_EXTENDED
93927,DAS_EXTENDED,DAS_EXTENDED
93930,DAS_EXTENDED,DAS_EXTENDED
93932,DAS_REMOTE,
93950,DAS,
93960,DAS_EXTENDED,DAS_EXTENDED
94002,DAS,DAS
94019,DAS,DAS
94020,DAS_REMOTE,DAS_EXTENDED
94028,DAS,
94037,DAS,DAS
94038,,DAS
94044,DAS,DAS
94060,,DAS_EXTENDED
94062,DAS,DAS
94102,DAS,DAS
94103,DAS,DAS
94105,DAS,DAS
94107,DAS,DAS
94108,DAS,DAS
94109,DAS,DAS
94110,DAS,DAS
94111,DAS,DAS
94114,DAS,DAS
94115,DAS,DAS
94116,DAS,DAS
94117,DAS,DAS
94118,DAS,DAS
94121,DAS,DAS
94122,DAS,DAS
94123,DAS,DAS
94127,DAS,DAS
94129,DAS,DAS
94131,DAS,DAS
94133,DAS,DAS
94158,DAS,DAS
94401,DAS,DAS
94501,DAS,
94508,DAS,
94511,DAS_EXTENDED,
94514,DAS_EXTENDED,
94515,DAS,
94517,DAS,DAS
94528,DAS,
94536,DAS,DAS
94541,DAS,DAS
94549,DAS,DAS
94550,DAS,DAS
94552,DAS,DAS
94556,DAS,DAS
94558,DAS,DAS
94559,DAS,DAS
94561,DAS,DAS
94563,DAS,DAS
94571,DAS_EXTENDED,DAS_EXTENDED
94574,DAS,DAS
94585,DAS,DAS
94603,DAS,DAS
94605,DAS,DAS
94707,DAS,DAS
94803,DAS,DAS
94922,DAS_EXTENDED,
94923,,DAS_EXTENDED
94924,DAS_EXTENDED,
94929,,DAS_EXTENDED
94930,DAS,
94947,DAS,DAS
94951,DAS,DAS
94952,DAS,DAS
94956,,DAS_EXTENDED
94973,DAS_EXTENDED,
95004,DAS,DAS
95005,DAS,DAS
95006,DAS_EXTENDED,DAS_EXTENDED
95012,DAS,
95018,DAS,DAS
95023,DAS,DAS
95033,DAS_EXTENDED,DAS_EXTENDED
95041,DAS,
95045,DAS_EXTENDED,DAS_EXTENDED
95046,DAS,
95076,DAS,DAS
95139,DAS,DAS
95215,DAS,DAS
95220,DAS_EXTENDED,DAS_EXTENDED
95222,DAS_EXTENDED,DAS_EXTENDED
95223,DAS_EXTENDED,DAS_EXTENDED
95225,DAS_EXTENDED,DAS_EXTENDED
95227,,DAS_EXTENDED
95228,DAS_EXTENDED,DAS_EXTENDED
95230,,DAS_EXTENDED
95232,,DAS_EXTENDED
95236,DAS_EXTENDED,DAS_EXTENDED
95237,DAS_EXTENDED,
95240,DAS,DAS
95242,DAS,DAS
95245,,DAS_EXTENDED
95246,DAS_REMOTE,DAS_EXTENDED
95247,DAS_EXTENDED,DAS_EXTENDED
